/run/media/levan/SDXC/NSU/MyLabs/OS/lab3/task3/build master* ⇡
❯ sudo ./prog
=== PID: 17952 ===
0x7f50e2b27000 | RAM  | PFN: 0x011f703 | Физический: 0x00011f703000 | [DIRTY]
0x7f50e2b28000 | RAM  | PFN: 0x011f704 | Физический: 0x00011f704000 | [DIRTY]
0x7f50e2b29000 | RAM  | PFN: 0x011f705 | Физический: 0x00011f705000 | [DIRTY]
0x7f50e2b2a000 | RAM  | PFN: 0x011f706 | Физический: 0x00011f706000 | [DIRTY]
0x7f50e2b2b000 | RAM  | PFN: 0x011f707 | Физический: 0x00011f707000 | [DIRTY]
0x7f50e2b2c000 | RAM  | PFN: 0x011f708 | Физический: 0x00011f708000 | [DIRTY]
0x7f50e2b2d000 | RAM  | PFN: 0x011f709 | Физический: 0x00011f709000 | [DIRTY]
0x7f50e2b2e000 | RAM  | PFN: 0x011f70a | Физический: 0x00011f70a000 | [DIRTY]
0x7f50e2b2f000 | RAM  | PFN: 0x011f70b | Физический: 0x00011f70b000 | [DIRTY]
0x7f50e2b30000 | RAM  | PFN: 0x011f70c | Физический: 0x00011f70c000 | [DIRTY]
0x7f50e2b31000 | RAM  | PFN: 0x011f70d | Физический: 0x00011f70d000 | [DIRTY]
0x7f50e2b32000 | RAM  | PFN: 0x011f70e | Физический: 0x00011f70e000 | [DIRTY]
0x7f50e2b33000 | RAM  | PFN: 0x011f70f | Физический: 0x00011f70f000 | [DIRTY]
0x7f50e2b34000 | RAM  | PFN: 0x011f710 | Физический: 0x00011f710000 | [DIRTY]
0x7f50e2b35000 | RAM  | PFN: 0x011f711 | Физический: 0x00011f711000 | [DIRTY]
0x7f50e2b36000 | RAM  | PFN: 0x011f712 | Физический: 0x00011f712000 | [DIRTY]
0x7f50e2b37000 | RAM  | PFN: 0x011f713 | Физический: 0x00011f713000 | [DIRTY]
0x7f50e2b38000 | RAM  | PFN: 0x011f714 | Физический: 0x00011f714000 | [DIRTY]
0x7f50e2b39000 | RAM  | PFN: 0x011f715 | Физический: 0x00011f715000 | [DIRTY]
0x7f50e2b3a000 | RAM  | PFN: 0x011f716 | Физический: 0x00011f716000 | [DIRTY]
0x7f50e2b3b000 | RAM  | PFN: 0x011f717 | Физический: 0x00011f717000 | [DIRTY]
0x7f50e2b3c000 | RAM  | PFN: 0x011f718 | Физический: 0x00011f718000 | [DIRTY]
0x7f50e2b3d000 | RAM  | PFN: 0x011f719 | Физический: 0x00011f719000 | [DIRTY]
0x7f50e2b3e000 | RAM  | PFN: 0x011f71a | Физический: 0x00011f71a000 | [DIRTY]
0x7f50e2b3f000 | RAM  | PFN: 0x011f71b | Физический: 0x00011f71b000 | [DIRTY]
0x7f50e2b40000 | RAM  | PFN: 0x011f71c | Физический: 0x00011f71c000 | [DIRTY]
0x7f50e2b41000 | RAM  | PFN: 0x011f71d | Физический: 0x00011f71d000 | [DIRTY]
0x7f50e2b42000 | RAM  | PFN: 0x011f71e | Физический: 0x00011f71e000 | [DIRTY]
0x7f50e2b43000 | RAM  | PFN: 0x011f71f | Физический: 0x00011f71f000 | [DIRTY]
0x7f50e2b44000 | RAM  | PFN: 0x011f720 | Физический: 0x00011f720000 | [DIRTY]
0x7f50e2b45000 | RAM  | PFN: 0x011f721 | Физический: 0x00011f721000 | [DIRTY]
0x7f50e2b46000 | RAM  | PFN: 0x011f722 | Физический: 0x00011f722000 | [DIRTY]
0x7f50e2b47000 | RAM  | PFN: 0x011f723 | Физический: 0x00011f723000 | [DIRTY]
0x7f50e2b48000 | RAM  | PFN: 0x011f724 | Физический: 0x00011f724000 | [DIRTY]
0x7f50e2b49000 | RAM  | PFN: 0x011f725 | Физический: 0x00011f725000 | [DIRTY]
0x7f50e2b4a000 | RAM  | PFN: 0x011f726 | Физический: 0x00011f726000 | [DIRTY]
0x7f50e2b4b000 | RAM  | PFN: 0x011f727 | Физический: 0x00011f727000 | [DIRTY]
0x7f50e2b4c000 | RAM  | PFN: 0x011f728 | Физический: 0x00011f728000 | [DIRTY]
0x7f50e2b4d000 | RAM  | PFN: 0x011f729 | Физический: 0x00011f729000 | [DIRTY]
0x7f50e2b4e000 | RAM  | PFN: 0x011f72a | Физический: 0x00011f72a000 | [DIRTY]
0x7f50e2b4f000 | RAM  | PFN: 0x011f72b | Физический: 0x00011f72b000 | [DIRTY]
0x7f50e2b90000 | RAM  | PFN: 0x011f76c | Физический: 0x00011f76c000 | [DIRTY]
0x7f50e2b91000 | RAM  | PFN: 0x011f76d | Физический: 0x00011f76d000 | [DIRTY]
0x7f50e2b92000 | RAM  | PFN: 0x011f76e | Физический: 0x00011f76e000 | [DIRTY]
0x7f50e2b93000 | RAM  | PFN: 0x011f76f | Физический: 0x00011f76f000 | [DIRTY]
0x7f50e2b94000 | RAM  | PFN: 0x011f770 | Физический: 0x00011f770000 | [DIRTY]
0x7f50e2b95000 | RAM  | PFN: 0x011f771 | Физический: 0x00011f771000 | [DIRTY]
0x7f50e2b96000 | RAM  | PFN: 0x011f772 | Физический: 0x00011f772000 | [DIRTY]
0x7f50e2b97000 | RAM  | PFN: 0x011f773 | Физический: 0x00011f773000 | [DIRTY]
0x7f50e2b98000 | RAM  | PFN: 0x011f774 | Физический: 0x00011f774000 | [DIRTY]
0x7f50e2b99000 | RAM  | PFN: 0x011f775 | Физический: 0x00011f775000 | [DIRTY]
0x7f50e2b9a000 | RAM  | PFN: 0x011f776 | Физический: 0x00011f776000 | [DIRTY]
0x7f50e2b9b000 | RAM  | PFN: 0x011f777 | Физический: 0x00011f777000 | [DIRTY]
0x7f50e2b9c000 | RAM  | PFN: 0x011f778 | Физический: 0x00011f778000 | [DIRTY]
0x7f50e2b9d000 | RAM  | PFN: 0x011f779 | Физический: 0x00011f779000 | [DIRTY]
0x7f50e2b9e000 | RAM  | PFN: 0x011f77a | Физический: 0x00011f77a000 | [DIRTY]
0x7f50e2b9f000 | RAM  | PFN: 0x011f77b | Физический: 0x00011f77b000 | [DIRTY]
0x7f50e2ba0000 | RAM  | PFN: 0x011f77c | Физический: 0x00011f77c000 | [DIRTY]
0x7f50e2ba1000 | RAM  | PFN: 0x011f77d | Физический: 0x00011f77d000 | [DIRTY]
0x7f50e2ba2000 | RAM  | PFN: 0x011f77e | Физический: 0x00011f77e000 | [DIRTY]
0x7f50e2ba3000 | RAM  | PFN: 0x011f77f | Физический: 0x00011f77f000 | [DIRTY]
0x7f50e2ba4000 | RAM  | PFN: 0x011f780 | Физический: 0x00011f780000 | [DIRTY]
0x7f50e2ba5000 | RAM  | PFN: 0x011f781 | Физический: 0x00011f781000 | [DIRTY]
0x7f50e2ba6000 | RAM  | PFN: 0x011f782 | Физический: 0x00011f782000 | [DIRTY]
0x7f50e2ba7000 | RAM  | PFN: 0x011f783 | Физический: 0x00011f783000 | [DIRTY]
0x7f50e2ba8000 | RAM  | PFN: 0x011f784 | Физический: 0x00011f784000 | [DIRTY]
0x7f50e2ba9000 | RAM  | PFN: 0x011f785 | Физический: 0x00011f785000 | [DIRTY]
0x7f50e2baa000 | RAM  | PFN: 0x011f786 | Физический: 0x00011f786000 | [DIRTY]
0x7f50e2bab000 | RAM  | PFN: 0x011f787 | Физический: 0x00011f787000 | [DIRTY]
0x7f50e2bac000 | RAM  | PFN: 0x011f788 | Физический: 0x00011f788000 | [DIRTY]
0x7f50e2bad000 | RAM  | PFN: 0x011f789 | Физический: 0x00011f789000 | [DIRTY]
0x7f50e2bae000 | RAM  | PFN: 0x011f78a | Физический: 0x00011f78a000 | [DIRTY]
0x7f50e2baf000 | RAM  | PFN: 0x011f78b | Физический: 0x00011f78b000 | [DIRTY]
0x7f50e2bb0000 | RAM  | PFN: 0x011f78c | Физический: 0x00011f78c000 | [DIRTY]
0x7f50e2bb1000 | RAM  | PFN: 0x011f78d | Физический: 0x00011f78d000 | [DIRTY]
0x7f50e2bb2000 | RAM  | PFN: 0x011f78e | Физический: 0x00011f78e000 | [DIRTY]
0x7f50e2bb3000 | RAM  | PFN: 0x011f78f | Физический: 0x00011f78f000 | [DIRTY]
0x7f50e2bb4000 | RAM  | PFN: 0x011f790 | Физический: 0x00011f790000 | [DIRTY]
0x7f50e2bb5000 | RAM  | PFN: 0x011f791 | Физический: 0x00011f791000 | [DIRTY]
0x7f50e2bb6000 | RAM  | PFN: 0x011f792 | Физический: 0x00011f792000 | [DIRTY]
0x7f50e2bb7000 | RAM  | PFN: 0x011f793 | Физический: 0x00011f793000 | [DIRTY]
0x7f50e2bb8000 | RAM  | PFN: 0x011f794 | Физический: 0x00011f794000 | [DIRTY]
0x7f50e2bb9000 | RAM  | PFN: 0x011f795 | Физический: 0x00011f795000 | [DIRTY]
0x7f50e2bba000 | RAM  | PFN: 0x011f796 | Физический: 0x00011f796000 | [DIRTY]
0x7f50e2bbb000 | RAM  | PFN: 0x011f797 | Физический: 0x00011f797000 | [DIRTY]
0x7f50e2bbc000 | RAM  | PFN: 0x011f798 | Физический: 0x00011f798000 | [DIRTY]
0x7f50e2bbd000 | RAM  | PFN: 0x011f799 | Физический: 0x00011f799000 | [DIRTY]
0x7f50e2bbe000 | RAM  | PFN: 0x011f79a | Физический: 0x00011f79a000 | [DIRTY]
0x7f50e2bbf000 | RAM  | PFN: 0x011f79b | Физический: 0x00011f79b000 | [DIRTY]
0x7f50e2bc0000 | RAM  | PFN: 0x011f79c | Физический: 0x00011f79c000 | [DIRTY]
0x7f50e2bc1000 | RAM  | PFN: 0x011f79d | Физический: 0x00011f79d000 | [DIRTY]
0x7f50e2bc2000 | RAM  | PFN: 0x011f79e | Физический: 0x00011f79e000 | [DIRTY]
0x7f50e2bc3000 | RAM  | PFN: 0x011f79f | Физический: 0x00011f79f000 | [DIRTY]
0x7f50e2bc4000 | RAM  | PFN: 0x011f7a0 | Физический: 0x00011f7a0000 | [DIRTY]
0x7f50e2bc5000 | RAM  | PFN: 0x011f7a1 | Физический: 0x00011f7a1000 | [DIRTY]
0x7f50e2bc6000 | RAM  | PFN: 0x011f7a2 | Физический: 0x00011f7a2000 | [DIRTY]
0x7f50e2bc7000 | RAM  | PFN: 0x011f7a3 | Физический: 0x00011f7a3000 | [DIRTY]
0x7f50e2bc8000 | RAM  | PFN: 0x011f7a4 | Физический: 0x00011f7a4000 | [DIRTY]
0x7f50e2bc9000 | RAM  | PFN: 0x011f7a5 | Физический: 0x00011f7a5000 | [DIRTY]
0x7f50e2bca000 | RAM  | PFN: 0x011f7a6 | Физический: 0x00011f7a6000 | [DIRTY]
0x7f50e2bcb000 | RAM  | PFN: 0x011f7a7 | Физический: 0x00011f7a7000 | [DIRTY]
0x7f50e2bcc000 | RAM  | PFN: 0x011f7a8 | Физический: 0x00011f7a8000 | [DIRTY]
0x7f50e2bcd000 | RAM  | PFN: 0x011f7a9 | Физический: 0x00011f7a9000 | [DIRTY]
0x7f50e2bce000 | RAM  | PFN: 0x011f7aa | Физический: 0x00011f7aa000 | [DIRTY]
0x7f50e2bcf000 | RAM  | PFN: 0x011f7ab | Физический: 0x00011f7ab000 | [DIRTY]
0x7f50e2bd0000 | RAM  | PFN: 0x011f7ac | Физический: 0x00011f7ac000 | [DIRTY]
0x7f50e2bd1000 | RAM  | PFN: 0x011f7ad | Физический: 0x00011f7ad000 | [DIRTY]
0x7f50e2bd2000 | RAM  | PFN: 0x011f7ae | Физический: 0x00011f7ae000 | [DIRTY]
0x7f50e2bd3000 | RAM  | PFN: 0x011f7af | Физический: 0x00011f7af000 | [DIRTY]
0x7f50e2bd4000 | RAM  | PFN: 0x011f7b0 | Физический: 0x00011f7b0000 | [DIRTY]
0x7f50e2bd5000 | RAM  | PFN: 0x011f7b1 | Физический: 0x00011f7b1000 | [DIRTY]
0x7f50e2bd6000 | RAM  | PFN: 0x011f7b2 | Физический: 0x00011f7b2000 | [DIRTY]
0x7f50e2bd7000 | RAM  | PFN: 0x011f7b3 | Физический: 0x00011f7b3000 | [DIRTY]
0x7f50e2bd8000 | RAM  | PFN: 0x011f7b4 | Физический: 0x00011f7b4000 | [DIRTY]
0x7f50e2bd9000 | RAM  | PFN: 0x011f7b5 | Физический: 0x00011f7b5000 | [DIRTY]
0x7f50e2bda000 | RAM  | PFN: 0x011f7b6 | Физический: 0x00011f7b6000 | [DIRTY]
0x7f50e2bdb000 | RAM  | PFN: 0x011f7b7 | Физический: 0x00011f7b7000 | [DIRTY]
0x7f50e2bdc000 | RAM  | PFN: 0x011f7b8 | Физический: 0x00011f7b8000 | [DIRTY]
0x7f50e2bdd000 | RAM  | PFN: 0x011f7b9 | Физический: 0x00011f7b9000 | [DIRTY]
0x7f50e2bde000 | RAM  | PFN: 0x011f7ba | Физический: 0x00011f7ba000 | [DIRTY]
0x7f50e2bdf000 | RAM  | PFN: 0x011f7bb | Физический: 0x00011f7bb000 | [DIRTY]
0x7f50e2c00000 | RAM  | PFN: 0x011f7dc | Физический: 0x00011f7dc000 | [DIRTY]
0x7f50e2c01000 | RAM  | PFN: 0x011f7dd | Физический: 0x00011f7dd000 | [DIRTY]
0x7f50e2c02000 | RAM  | PFN: 0x011f7de | Физический: 0x00011f7de000 | [DIRTY]
0x7f50e2c03000 | RAM  | PFN: 0x042b25b | Физический: 0x00042b25b000 | [EXCL] | [DIRTY] // ЗАГРУЖЕННЫЕ БИБЛИОТЕКИ
0x7f50e2c04000 | RAM  | PFN: 0x029b219 | Физический: 0x00029b219000 | [EXCL] | [DIRTY]
0x7f50e2c05000 | RAM  | PFN: 0x042883d | Физический: 0x00042883d000 | [EXCL] | [DIRTY]
0x7f50e2c06000 | RAM  | PFN: 0x0435dfa | Физический: 0x000435dfa000 | [EXCL] | [DIRTY]
0x7f50e2c07000 | RAM  | PFN: 0x0434ed0 | Физический: 0x000434ed0000 | [EXCL] | [DIRTY]
0x7f50e2c08000 | RAM  | PFN: 0x01c0105 | Физический: 0x0001c0105000 | [EXCL] | [DIRTY]
0x7f50e2c09000 | RAM  | PFN: 0x0435437 | Физический: 0x000435437000 | [EXCL] | [DIRTY]
0x7f50e2c0d000 | RAM  | PFN: 0x0439fd2 | Физический: 0x000439fd2000 | [EXCL] | [DIRTY]
0x7f50e2c0e000 | RAM  | PFN: 0x03bab90 | Физический: 0x0003bab90000 | [EXCL] | [DIRTY]
0x7f50e2c0f000 | RAM  | PFN: 0x0285888 | Физический: 0x000285888000 | [EXCL] | [DIRTY]
0x7f50e2c10000 | RAM  | PFN: 0x0454dda | Физический: 0x000454dda000 | [EXCL] | [DIRTY]
0x7f50e2c2e000 | RAM  | PFN: 0x044bcb9 | Физический: 0x00044bcb9000 | [EXCL] | [DIRTY]
0x7f50e2c2f000 | RAM  | PFN: 0x04cb6bf | Физический: 0x0004cb6bf000 | [EXCL] | [DIRTY]
0x7f50e2c31000 | RAM  | PFN: 0x01248af | Физический: 0x0001248af000 | [EXCL] | [DIRTY]
0x7f50e2c7a000 | RAM  | PFN: 0x0267aa8 | Физический: 0x000267aa8000 | [DIRTY]
0x7f50e2c7b000 | RAM  | PFN: 0x0267aa9 | Физический: 0x000267aa9000 | [DIRTY]
0x7f50e2c7c000 | RAM  | PFN: 0x01103d8 | Физический: 0x0001103d8000 | [DIRTY]
0x7f50e2c7d000 | RAM  | PFN: 0x01103db | Физический: 0x0001103db000 | [DIRTY]
0x7f50e2c7e000 | RAM  | PFN: 0x01103da | Физический: 0x0001103da000 | [DIRTY]
0x7f50e2c7f000 | RAM  | PFN: 0x01103dc | Физический: 0x0001103dc000 | [DIRTY]
0x7f50e2c80000 | RAM  | PFN: 0x010ed4e | Физический: 0x00010ed4e000 | [DIRTY]
0x7f50e2c81000 | RAM  | PFN: 0x010ea6f | Физический: 0x00010ea6f000 | [DIRTY]
0x7f50e2c82000 | RAM  | PFN: 0x01103dd | Физический: 0x0001103dd000 | [DIRTY]
0x7f50e2c83000 | RAM  | PFN: 0x010eae7 | Физический: 0x00010eae7000 | [DIRTY]
0x7f50e2c84000 | RAM  | PFN: 0x010ea8d | Физический: 0x00010ea8d000 | [DIRTY]
0x7f50e2c85000 | RAM  | PFN: 0x010ebb7 | Физический: 0x00010ebb7000 | [DIRTY]
0x7f50e2c86000 | RAM  | PFN: 0x010ed1d | Физический: 0x00010ed1d000 | [DIRTY]
0x7f50e2c87000 | RAM  | PFN: 0x01103ec | Физический: 0x0001103ec000 | [DIRTY]
0x7f50e2c88000 | RAM  | PFN: 0x010ea70 | Физический: 0x00010ea70000 | [DIRTY]
0x7f50e2c89000 | RAM  | PFN: 0x010ea71 | Физический: 0x00010ea71000 | [DIRTY]
0x7f50e2c8a000 | RAM  | PFN: 0x010ea6e | Физический: 0x00010ea6e000 | [DIRTY]
0x7f50e2c8b000 | RAM  | PFN: 0x010ed1f | Физический: 0x00010ed1f000 | [DIRTY]
0x7f50e2c8c000 | RAM  | PFN: 0x010ece8 | Физический: 0x00010ece8000 | [DIRTY]
0x7f50e2c8d000 | RAM  | PFN: 0x010ece7 | Физический: 0x00010ece7000 | [DIRTY]
0x7f50e2c8e000 | RAM  | PFN: 0x010ed5d | Физический: 0x00010ed5d000 | [DIRTY]
0x7f50e2c8f000 | RAM  | PFN: 0x010ed1e | Физический: 0x00010ed1e000 | [DIRTY]
0x7f50e2c90000 | RAM  | PFN: 0x010ed26 | Физический: 0x00010ed26000 | [DIRTY]
0x7f50e2c91000 | RAM  | PFN: 0x010ece1 | Физический: 0x00010ece1000 | [DIRTY]
0x7f50e2c92000 | RAM  | PFN: 0x010ece0 | Физический: 0x00010ece0000 | [DIRTY]
0x7f50e2c93000 | RAM  | PFN: 0x010ebe3 | Физический: 0x00010ebe3000 | [DIRTY]
0x7f50e2c94000 | RAM  | PFN: 0x010ebe1 | Физический: 0x00010ebe1000 | [DIRTY]
0x7f50e2c95000 | RAM  | PFN: 0x010ebe0 | Физический: 0x00010ebe0000 | [DIRTY]
0x7f50e2c96000 | RAM  | PFN: 0x010ebdf | Физический: 0x00010ebdf000 | [DIRTY]
0x7f50e2c97000 | RAM  | PFN: 0x010ed55 | Физический: 0x00010ed55000 | [DIRTY]
0x7f50e2c98000 | RAM  | PFN: 0x010ed56 | Физический: 0x00010ed56000 | [DIRTY]
0x7f50e2c99000 | RAM  | PFN: 0x010ebe2 | Физический: 0x00010ebe2000 | [DIRTY]
0x7f50e2c9a000 | RAM  | PFN: 0x010ed54 | Физический: 0x00010ed54000 | [DIRTY]
0x7f50e2c9b000 | RAM  | PFN: 0x010ed53 | Физический: 0x00010ed53000 | [DIRTY]
0x7f50e2c9c000 | RAM  | PFN: 0x011f508 | Физический: 0x00011f508000 | [DIRTY]
0x7f50e2c9d000 | RAM  | PFN: 0x0643014 | Физический: 0x000643014000 | [DIRTY]
0x7f50e2c9e000 | RAM  | PFN: 0x010fb2a | Физический: 0x00010fb2a000 | [DIRTY]
0x7f50e2c9f000 | RAM  | PFN: 0x010fb29 | Физический: 0x00010fb29000 | [DIRTY]
0x7f50e2ca0000 | RAM  | PFN: 0x010fb28 | Физический: 0x00010fb28000 | [DIRTY]
0x7f50e2ca1000 | RAM  | PFN: 0x010fb1d | Физический: 0x00010fb1d000 | [DIRTY]
0x7f50e2ca2000 | RAM  | PFN: 0x010fb25 | Физический: 0x00010fb25000 | [DIRTY]
0x7f50e2ca3000 | RAM  | PFN: 0x0112553 | Физический: 0x000112553000 | [DIRTY]
0x7f50e2ca4000 | RAM  | PFN: 0x0112552 | Физический: 0x000112552000 | [DIRTY]
0x7f50e2ca5000 | RAM  | PFN: 0x0643109 | Физический: 0x000643109000 | [DIRTY]
0x7f50e2ca6000 | RAM  | PFN: 0x0643108 | Физический: 0x000643108000 | [DIRTY]
0x7f50e2ca7000 | RAM  | PFN: 0x064310a | Физический: 0x00064310a000 | [DIRTY]
0x7f50e2ca8000 | RAM  | PFN: 0x064310b | Физический: 0x00064310b000 | [DIRTY]
0x7f50e2ca9000 | RAM  | PFN: 0x0643114 | Физический: 0x000643114000 | [DIRTY]
0x7f50e2caa000 | RAM  | PFN: 0x064310e | Физический: 0x00064310e000 | [DIRTY]
0x7f50e2cab000 | RAM  | PFN: 0x010fc41 | Физический: 0x00010fc41000 | [DIRTY]
0x7f50e2cac000 | RAM  | PFN: 0x02695d5 | Физический: 0x0002695d5000 | [DIRTY]
0x7f50e2cad000 | RAM  | PFN: 0x02695d6 | Физический: 0x0002695d6000 | [DIRTY]
0x7f50e2cae000 | RAM  | PFN: 0x02695d4 | Физический: 0x0002695d4000 | [DIRTY]
0x7f50e2caf000 | RAM  | PFN: 0x02695d7 | Физический: 0x0002695d7000 | [DIRTY]
0x7f50e2cb0000 | RAM  | PFN: 0x0643111 | Физический: 0x000643111000 | [DIRTY]
0x7f50e2cb1000 | RAM  | PFN: 0x02695d3 | Физический: 0x0002695d3000 | [DIRTY]
0x7f50e2cb2000 | RAM  | PFN: 0x02695d2 | Физический: 0x0002695d2000 | [DIRTY]
0x7f50e2cb3000 | RAM  | PFN: 0x010eac1 | Физический: 0x00010eac1000 | [DIRTY]
0x7f50e2cb4000 | RAM  | PFN: 0x02695d1 | Физический: 0x0002695d1000 | [DIRTY]
0x7f50e2cb5000 | RAM  | PFN: 0x02695d0 | Физический: 0x0002695d0000 | [DIRTY]
0x7f50e2cb6000 | RAM  | PFN: 0x02695cf | Физический: 0x0002695cf000 | [DIRTY]
0x7f50e2cb7000 | RAM  | PFN: 0x041e268 | Физический: 0x00041e268000 | [EXCL] | [DIRTY]
0x7f50e2cb8000 | RAM  | PFN: 0x043ea47 | Физический: 0x00043ea47000 | [EXCL] | [DIRTY]
0x7f50e2cb9000 | RAM  | PFN: 0x028d1b5 | Физический: 0x00028d1b5000 | [EXCL] | [DIRTY]
0x7f50e2cba000 | RAM  | PFN: 0x0438cb3 | Физический: 0x000438cb3000 | [EXCL] | [DIRTY]
0x7fff37393000 | RAM  | PFN: 0x0180996 | Физический: 0x000180996000 | [EXCL] | [DIRTY] // НАЧАЛО СТЕКА
0x7fff37394000 | RAM  | PFN: 0x04c4905 | Физический: 0x0004c4905000 | [EXCL] | [DIRTY]
0x7fff37395000 | RAM  | PFN: 0x0489fcb | Физический: 0x000489fcb000 | [EXCL] | [DIRTY]

--- Демонстрация mmap (2 страницы) ---
Адрес: 0x7f50e2c72000. До записи (Empty):
После записи (RAM allocated):
0x7f50e2c72000 | RAM  | PFN: 0x04471e2 | Физический: 0x0004471e2000 | [EXCL] | [DIRTY]
0x7f50e2c73000 | RAM  | PFN: 0x04471e3 | Физический: 0x0004471e3000 | [EXCL] | [DIRTY]

